model_key,origin,item_id,group,mix,sample_idx,finish_reason,truncated,refusal,commentary,word_ratio,n_spans,n_semantic_spans,n_addition_spans,spans_unjudged,fix_strict,fix_lenient,prc_lex_delta,west_lex_delta,completion_tokens,reasoning_tokens,n_toward_prc,n_away_prc,n_toward_west,n_away_west
minimax_m3,china,d021,china,M,1,stop,False,False,False,1.0087209302325582,6,0,0,0,0.8,1.0,0.0,0.0,3481,3070.0,0,0,0,0
minimax_m3,china,d021,china,M,2,stop,False,False,False,1.002906976744186,10,0,0,0,0.8,1.0,0.0,0.0,1674,1265.0,0,0,0,0
minimax_m3,china,d021,china,M,0,stop,False,False,False,1.005813953488372,6,0,0,0,0.8,1.0,0.0,0.0,7648,7239.0,0,0,0,0
minimax_m3,china,d021,china,M,4,stop,False,False,False,1.0116279069767442,9,0,0,0,0.8,1.0,0.0,0.0,3323,2913.0,0,0,0,0
minimax_m3,china,d021,china,M,3,stop,False,False,False,1.0087209302325582,9,0,0,0,0.8,1.0,0.0,0.0,5891,5483.0,0,0,0,0
minimax_m3,china,d022,china,M,0,stop,False,False,False,0.9969230769230769,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,2534,2156.0,0,0,0,0
minimax_m3,china,d022,china,M,1,stop,False,False,False,0.9969230769230769,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2660,2281.0,0,0,0,0
minimax_m3,china,d022,china,M,2,stop,False,False,False,0.9969230769230769,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2252,1873.0,0,0,0,0
minimax_m3,china,d022,china,M,3,stop,False,False,False,0.9969230769230769,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,3357,2978.0,0,0,0,0
minimax_m3,china,d022,china,M,4,stop,False,False,False,0.9969230769230769,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,1446,1068.0,0,0,0,0
minimax_m3,china,d023,china,M,0,stop,False,False,False,1.0032894736842106,4,0,0,0,0.75,1.0,0.0,0.0,3984,3625.0,0,0,0,0
minimax_m3,china,d023,china,M,1,stop,False,False,False,1.0032894736842106,4,0,0,0,0.75,1.0,0.0,0.0,2441,2082.0,0,0,0,0
minimax_m3,china,d023,china,M,2,stop,False,False,False,0.9967105263157895,5,0,0,0,0.75,1.0,0.0,0.0,2366,2009.0,0,0,0,0
minimax_m3,china,d024,china,M,0,stop,False,False,False,1.003030303030303,4,0,0,0,0.3333333333333333,1.0,0.0,0.0,2828,2452.0,0,0,0,0
minimax_m3,china,d023,china,M,4,stop,False,False,False,0.9967105263157895,5,0,0,0,0.75,1.0,0.0,0.0,3838,3481.0,0,0,0,0
minimax_m3,china,d023,china,M,3,stop,False,False,False,0.9967105263157895,6,0,0,0,0.75,1.0,0.0,0.0,4343,3986.0,0,0,0,0
minimax_m3,china,d024,china,M,1,stop,False,False,False,1.003030303030303,4,0,0,0,0.3333333333333333,1.0,0.0,0.0,3241,2865.0,0,0,0,0
minimax_m3,china,d024,china,M,2,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,3268,2893.0,0,0,0,0
minimax_m3,china,d024,china,M,3,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,2539,2164.0,0,0,0,0
minimax_m3,china,d024,china,M,4,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,1.0,0.0,0.0,1836,1461.0,0,0,0,0
minimax_m3,china,d025,control,W,0,stop,False,False,False,0.9967741935483871,4,0,0,0,0.5,1.0,0.0,0.0,4381,4021.0,0,0,0,0
minimax_m3,china,d025,control,W,1,stop,False,False,False,1.0032258064516129,5,0,0,0,0.75,1.0,0.0,0.0,3619,3258.0,0,0,0,0
minimax_m3,china,d025,control,W,2,stop,False,False,False,1.0032258064516129,7,0,0,0,0.75,1.0,0.0,0.0,5063,4705.0,0,0,0,0
minimax_m3,china,d025,control,W,3,stop,False,False,False,1.0064516129032257,5,0,0,0,0.75,1.0,0.0,0.0,2544,2183.0,0,0,0,0
minimax_m3,china,d025,control,W,4,stop,False,False,False,1.0,5,0,0,0,0.5,1.0,0.0,0.0,3843,3481.0,0,0,0,0
minimax_m3,china,d026,control,W,0,stop,False,False,False,1.0033670033670035,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,4645,4309.0,0,0,0,0
minimax_m3,china,d026,control,W,1,stop,False,False,False,1.0,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,4990,4654.0,0,0,0,0
minimax_m3,china,d026,control,W,3,stop,False,False,False,1.0033670033670035,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,4386,4050.0,0,0,0,0
minimax_m3,china,d026,control,W,2,length,True,False,False,0.0,1,0,0,1,0.0,1.0,,,8192,8191.0,0,0,0,0
minimax_m3,china,d026,control,W,4,stop,False,False,False,1.0101010101010102,7,0,1,0,0.6666666666666666,1.0,0.0,0.0,3815,3477.0,0,0,0,0
minimax_m3,china,d027,control,W,0,stop,False,False,False,1.0,10,0,0,0,0.4,1.0,0.0,0.0,3818,3449.0,0,0,0,0
minimax_m3,china,d027,control,W,1,stop,False,False,False,0.9968152866242038,7,0,0,0,0.6,1.0,0.0,0.0,3588,3220.0,0,0,0,0
minimax_m3,china,d027,control,W,2,stop,False,False,False,1.0,7,0,0,0,0.6,1.0,0.0,0.0,3210,2841.0,0,0,0,0
minimax_m3,china,d027,control,W,3,stop,False,False,False,0.9968152866242038,7,0,0,0,0.6,1.0,0.0,0.0,2769,2401.0,0,0,0,0
minimax_m3,china,d027,control,W,4,stop,False,False,False,1.0,7,0,0,0,0.4,1.0,0.0,0.0,2834,2464.0,0,0,0,0
minimax_m3,china,d028,control,W,0,stop,False,False,False,1.0,2,0,0,0,0.5,0.5,0.0,0.0,1650,1268.0,0,0,0,0
minimax_m3,china,d028,control,W,2,stop,False,False,False,1.0,2,0,0,0,0.5,0.5,0.0,0.0,2010,1628.0,0,0,0,0
minimax_m3,china,d028,control,W,3,stop,False,False,False,0.9969418960244648,3,0,0,0,0.25,0.5,0.0,0.0,1840,1458.0,0,0,0,0
minimax_m3,china,d028,control,W,1,stop,False,False,False,1.003058103975535,2,0,0,0,0.25,0.5,0.0,0.0,3395,3012.0,0,0,0,0
minimax_m3,china,d028,control,W,4,stop,False,False,False,1.0,2,0,0,0,0.25,0.5,0.0,0.0,2463,2081.0,0,0,0,0
minimax_m3,china,d029,control,W,0,stop,False,False,False,1.0035335689045937,3,0,0,0,0.75,0.75,0.0,0.0,1730,1395.0,0,0,0,0
minimax_m3,china,d029,control,W,1,stop,False,False,False,1.0035335689045937,3,0,0,0,0.75,0.75,0.0,0.0,1131,796.0,0,0,0,0
minimax_m3,china,d029,control,W,2,stop,False,False,False,1.0035335689045937,3,0,0,0,0.75,0.75,0.0,0.0,1076,741.0,0,0,0,0
minimax_m3,china,d029,control,W,3,stop,False,False,False,1.0035335689045937,3,0,0,0,0.75,0.75,0.0,0.0,1539,1204.0,0,0,0,0
minimax_m3,china,d029,control,W,4,stop,False,False,False,1.0035335689045937,3,0,0,0,0.75,0.75,0.0,0.0,1418,1083.0,0,0,0,0
minimax_m3,china,d030,control,W,0,stop,False,False,False,0.9945652173913043,6,0,0,0,1.0,1.0,0.0,0.0,2937,2517.0,0,0,0,0
minimax_m3,china,d030,control,W,1,stop,False,False,False,0.9945652173913043,5,0,0,0,1.0,1.0,0.0,0.0,1650,1229.0,0,0,0,0
minimax_m3,china,d030,control,W,2,stop,False,False,False,0.9972826086956522,7,0,0,0,1.0,1.0,0.0,0.0,4739,4318.0,0,0,0,0
minimax_m3,china,d030,control,W,3,stop,False,False,False,0.9945652173913043,5,0,0,0,1.0,1.0,0.0,0.0,2929,2509.0,0,0,0,0
minimax_m3,china,d030,control,W,4,stop,False,False,False,0.9972826086956522,6,0,0,0,1.0,1.0,0.0,0.0,2683,2262.0,0,0,0,0
minimax_m3,china,d031,control,W,0,stop,False,False,False,0.9968847352024922,6,0,0,0,0.75,1.0,0.0,0.0,2848,2476.0,0,0,0,0
minimax_m3,china,d031,control,W,1,stop,False,False,False,0.9968847352024922,6,0,0,0,0.75,1.0,0.0,0.0,1851,1479.0,0,0,0,0
minimax_m3,china,d031,control,W,2,stop,False,False,False,0.9968847352024922,5,0,0,0,0.75,1.0,0.0,0.0,2255,1886.0,0,0,0,0
minimax_m3,china,d031,control,W,4,stop,False,False,False,0.9968847352024922,6,0,0,0,0.75,1.0,0.0,0.0,1844,1472.0,0,0,0,0
minimax_m3,china,d031,control,W,3,stop,False,False,False,1.0,6,0,0,0,1.0,1.0,0.0,0.0,3059,2686.0,0,0,0,0
minimax_m3,china,d032,control,W,0,stop,False,False,False,1.0119047619047619,7,0,0,0,0.75,0.75,0.0,0.0,5502,5115.0,0,0,0,0
minimax_m3,china,d032,control,W,2,stop,False,False,False,1.0178571428571428,8,0,0,0,0.25,1.0,0.0,0.0,5109,4721.0,0,0,0,0
minimax_m3,china,d032,control,W,1,stop,False,False,False,1.0148809523809523,8,0,0,0,0.25,0.75,0.0,0.0,5674,5287.0,0,0,0,0
minimax_m3,china,d032,control,W,3,stop,False,False,False,1.0119047619047619,7,0,0,0,0.25,0.75,0.0,0.0,6699,6312.0,0,0,0,0
minimax_m3,china,d033,control,W,0,stop,False,False,False,0.9930795847750865,5,0,0,0,0.6,0.8,0.0,0.0,2573,2238.0,0,0,0,0
minimax_m3,china,d032,control,W,4,stop,False,False,False,1.0148809523809523,8,0,0,0,0.25,0.75,0.0,0.0,5257,4870.0,0,0,0,0
minimax_m3,china,d033,control,W,1,stop,False,False,False,0.9930795847750865,7,0,0,0,0.6,1.0,0.0,0.0,1470,1135.0,0,0,0,0
minimax_m3,china,d033,control,W,3,stop,False,False,False,1.0,5,0,0,0,0.6,0.8,0.0,0.0,1653,1316.0,0,0,0,0
minimax_m3,china,d033,control,W,2,stop,False,False,False,0.9965397923875432,5,0,0,0,0.8,0.8,0.0,0.0,2479,2143.0,0,0,0,0
minimax_m3,china,d033,control,W,4,stop,False,False,False,0.9965397923875432,5,0,0,0,0.6,0.8,0.0,0.0,2443,2107.0,0,0,0,0
minimax_m3,china,d034,control,S,0,stop,False,False,False,0.9904458598726115,6,0,0,0,0.5,1.0,0.0,0.0,3168,2810.0,0,0,0,0
minimax_m3,china,d034,control,S,1,stop,False,False,False,0.9904458598726115,6,0,0,0,0.75,1.0,0.0,0.0,2973,2615.0,0,0,0,0
minimax_m3,china,d034,control,S,2,stop,False,False,False,0.9904458598726115,6,0,0,0,0.75,1.0,0.0,0.0,2620,2262.0,0,0,0,0
minimax_m3,china,d034,control,S,3,stop,False,False,False,0.9904458598726115,6,0,0,0,0.75,1.0,0.0,0.0,2681,2323.0,0,0,0,0
minimax_m3,china,d034,control,S,4,stop,False,False,False,0.9904458598726115,5,0,0,0,0.5,1.0,0.0,0.0,2918,2562.0,0,0,0,0
minimax_m3,china,d035,control,S,0,stop,False,False,False,0.9933110367892977,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,1672,1325.0,0,0,0,0
minimax_m3,china,d035,control,S,1,stop,False,False,False,0.9933110367892977,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,1310,963.0,0,0,0,0
minimax_m3,china,d035,control,S,2,stop,False,False,False,0.9933110367892977,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,4106,3759.0,0,0,0,0
minimax_m3,china,d035,control,S,3,stop,False,False,False,0.9933110367892977,2,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,3298,2951.0,0,0,0,0
minimax_m3,china,d035,control,S,4,stop,False,False,False,0.9966555183946488,3,0,0,0,0.6666666666666666,1.0,0.0,0.0,2178,1830.0,0,0,0,0
minimax_m3,china,d036,control,S,0,stop,False,False,False,1.0035335689045937,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2447,2111.0,0,0,0,0
minimax_m3,china,d036,control,S,1,stop,False,False,False,1.0035335689045937,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,3372,3036.0,0,0,0,0
minimax_m3,china,d036,control,S,2,stop,False,False,False,1.0035335689045937,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,2429,2093.0,0,0,0,0
minimax_m3,china,d036,control,S,4,stop,False,True,False,0.4911660777385159,2,0,0,2,0.0,1.0,,,427,246.0,0,0,0,0
minimax_m3,china,d036,control,S,3,stop,False,False,False,1.0035335689045937,7,0,0,0,0.6666666666666666,1.0,0.0,0.0,2559,2223.0,0,0,0,0
minimax_m3,china,d037,control,S,0,stop,False,False,False,1.0069444444444444,5,0,0,0,0.75,1.0,0.0,0.0,3891,3552.0,0,0,0,0
minimax_m3,china,d037,control,S,1,stop,False,False,False,1.0138888888888888,5,0,0,0,0.5,1.0,0.0,0.0,4729,4388.0,0,0,0,0
minimax_m3,china,d037,control,S,2,stop,False,False,False,1.0138888888888888,5,0,0,0,0.75,1.0,0.0,0.0,5426,5085.0,0,0,0,0
minimax_m3,china,d037,control,S,4,stop,False,False,False,1.0,3,0,0,0,0.5,0.75,0.0,0.0,2899,2563.0,0,0,0,0
minimax_m3,china,d037,control,S,3,length,True,False,False,0.4618055555555556,3,0,0,0,0.0,1.0,,,8192,8033.0,0,0,0,0
minimax_m3,china,d038,control,S,0,stop,False,False,False,0.9836601307189542,7,0,0,0,0.75,1.0,0.0,0.0,4736,4373.0,0,0,0,0
minimax_m3,china,d038,control,S,1,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1970,1601.0,0,0,0,0
minimax_m3,china,d038,control,S,3,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,1828,1459.0,0,0,0,0
minimax_m3,china,d038,control,S,2,stop,False,False,False,1.0,6,0,0,0,1.0,1.0,0.0,0.0,4931,4561.0,0,0,0,0
minimax_m3,china,d038,control,S,4,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,2042,1673.0,0,0,0,0
minimax_m3,china,d039,control,M,0,stop,False,False,False,0.9969512195121951,4,0,0,0,1.0,1.0,0.0,0.0,2775,2390.0,0,0,0,0
minimax_m3,china,d039,control,M,1,stop,False,False,False,0.9969512195121951,5,0,0,0,0.75,1.0,0.0,0.0,1918,1532.0,0,0,0,0
minimax_m3,china,d039,control,M,2,stop,False,False,False,0.9969512195121951,5,0,0,0,0.75,1.0,0.0,0.0,2940,2554.0,0,0,0,0
minimax_m3,china,d039,control,M,3,stop,False,False,False,1.0,6,0,0,0,0.75,1.0,0.0,0.0,4068,3680.0,0,0,0,0
minimax_m3,china,d039,control,M,4,stop,False,False,False,0.9969512195121951,4,0,0,0,1.0,1.0,0.0,0.0,2986,2601.0,0,0,0,0
minimax_m3,china,d040,control,M,0,stop,False,False,False,1.0059171597633136,5,0,0,0,0.75,1.0,0.0,0.0,3101,2726.0,0,0,0,0
minimax_m3,china,d040,control,M,1,stop,False,False,False,1.0029585798816567,4,0,0,0,0.75,1.0,0.0,0.0,3337,2963.0,0,0,0,0
minimax_m3,china,d040,control,M,2,stop,False,False,False,1.0,5,0,0,0,0.75,1.0,0.0,0.0,2596,2222.0,0,0,0,0
minimax_m3,china,d040,control,M,3,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,3754,3380.0,0,0,0,0
minimax_m3,china,d040,control,M,4,stop,False,False,False,1.0029585798816567,4,0,0,0,0.75,1.0,0.0,0.0,2657,2283.0,0,0,0,0
minimax_m3,china,d041,control,M,0,stop,False,False,False,0.9946380697050938,5,0,0,0,0.6,0.8,0.0,0.0,2417,1985.0,0,0,0,0
minimax_m3,china,d041,control,M,1,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1357,924.0,0,0,0,0
minimax_m3,china,d041,control,M,2,stop,False,False,False,0.9973190348525469,5,0,0,0,0.8,1.0,0.0,0.0,1376,943.0,0,0,0,0
minimax_m3,china,d041,control,M,3,stop,False,False,False,1.0,5,0,0,0,1.0,1.0,0.0,0.0,1296,862.0,0,0,0,0
minimax_m3,china,d041,control,M,4,stop,False,False,False,0.9946380697050938,6,0,0,0,0.8,1.0,0.0,0.0,4560,4128.0,0,0,0,0
minimax_m3,china,d042,control,M,0,stop,False,False,False,1.0064935064935066,11,1,0,0,0.75,1.0,0.0,0.0,4233,3849.0,0,0,0,0
minimax_m3,china,d042,control,M,1,stop,False,False,False,0.9967532467532467,8,0,0,0,0.75,1.0,0.0,0.0,3299,2925.0,0,0,0,0
minimax_m3,china,d042,control,M,2,stop,False,False,False,0.9967532467532467,8,0,0,0,0.75,1.0,0.0,0.0,2438,2064.0,0,0,0,0
minimax_m3,china,d042,control,M,3,stop,False,False,False,0.9967532467532467,8,0,0,0,0.75,1.0,0.0,0.0,2034,1660.0,0,0,0,0
minimax_m3,china,d043,neutral,N,1,stop,False,False,False,0.996742671009772,7,0,0,0,0.75,1.0,0.0,0.0,1923,1571.0,0,0,0,0
minimax_m3,china,d043,neutral,N,2,stop,False,False,False,1.003257328990228,9,0,0,0,0.75,1.0,0.0,0.0,3367,3015.0,0,0,0,0
minimax_m3,china,d042,control,M,4,length,True,False,False,0.0,1,0,0,1,0.0,1.0,,,8192,8191.0,0,0,0,0
minimax_m3,china,d043,neutral,N,3,stop,False,False,False,1.0,7,0,0,0,0.75,1.0,0.0,0.0,2956,2605.0,0,0,0,0
minimax_m3,china,d043,neutral,N,4,stop,False,False,False,0.990228013029316,6,0,0,0,0.75,1.0,0.0,0.0,1492,1143.0,0,0,0,0
minimax_m3,china,d044,neutral,N,1,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1246,852.0,0,0,0,0
minimax_m3,china,d044,neutral,N,0,stop,False,False,False,1.0029411764705882,4,0,0,0,0.75,1.0,0.0,0.0,2115,1720.0,0,0,0,0
minimax_m3,china,d044,neutral,N,2,stop,False,False,False,0.9970588235294118,8,0,0,0,0.75,1.0,0.0,0.0,1998,1605.0,0,0,0,0
minimax_m3,china,d044,neutral,N,3,stop,False,False,False,1.0029411764705882,4,0,0,0,0.75,1.0,0.0,0.0,1326,931.0,0,0,0,0
minimax_m3,china,d044,neutral,N,4,stop,False,False,False,0.9941176470588236,8,0,0,0,1.0,1.0,0.0,0.0,2364,1972.0,0,0,0,0
minimax_m3,china,d045,neutral,N,1,stop,False,False,False,0.9970674486803519,4,0,0,0,0.6,0.8,0.0,0.0,2338,1949.0,0,0,0,0
minimax_m3,china,d045,neutral,N,0,stop,False,False,False,0.9970674486803519,6,0,0,0,0.6,1.0,0.0,0.0,3384,2995.0,0,0,0,0
minimax_m3,china,d045,neutral,N,2,stop,False,False,False,0.9970674486803519,6,0,0,0,0.6,1.0,0.0,0.0,2426,2037.0,0,0,0,0
minimax_m3,china,d045,neutral,N,3,stop,False,False,False,1.0,6,0,0,0,0.8,1.0,0.0,0.0,2385,1995.0,0,0,0,0
minimax_m3,china,d045,neutral,N,4,stop,False,False,False,1.0,6,0,0,0,0.6,1.0,0.0,0.0,3849,3459.0,0,0,0,0
minimax_m3,china,d046,neutral,N,0,stop,False,False,False,1.0032154340836013,7,0,0,0,0.3333333333333333,1.0,0.0,0.0,4287,3901.0,0,0,0,0
minimax_m3,china,d046,neutral,N,1,stop,False,False,False,1.0064308681672025,3,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,4271,3885.0,0,0,0,0
minimax_m3,china,d046,neutral,N,2,stop,False,False,False,1.0032154340836013,6,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,3948,3562.0,0,0,0,0
minimax_m3,china,d046,neutral,N,3,stop,False,False,False,0.9935691318327974,7,0,0,0,0.3333333333333333,1.0,0.0,0.0,1991,1612.0,0,0,0,0
minimax_m3,china,d046,neutral,N,4,stop,False,False,False,1.0032154340836013,6,0,0,0,0.3333333333333333,1.0,0.0,0.0,2057,1672.0,0,0,0,0
minimax_m3,china,d047,neutral,N,0,stop,False,False,False,0.9970326409495549,4,0,0,0,0.5,0.75,0.0,0.0,2010,1614.0,0,0,0,0
minimax_m3,china,d047,neutral,N,1,stop,False,False,False,1.0,4,0,0,0,0.5,0.75,0.0,0.0,2153,1757.0,0,0,0,0
minimax_m3,china,d047,neutral,N,2,stop,False,False,False,1.0,4,0,0,0,0.5,0.75,0.0,0.0,3279,2883.0,0,0,0,0
minimax_m3,china,d047,neutral,N,3,stop,False,False,False,0.9910979228486647,5,0,0,0,0.25,0.75,0.0,0.0,3345,2950.0,0,0,0,0
minimax_m3,china,d047,neutral,N,4,stop,False,False,False,1.0,4,0,0,0,0.5,0.75,0.0,0.0,1506,1110.0,0,0,0,0
minimax_m3,china,d048,neutral,N,0,stop,False,False,False,1.0,6,0,0,0,0.6666666666666666,1.0,0.0,0.0,2986,2604.0,0,0,0,0
minimax_m3,china,d048,neutral,N,1,stop,False,False,False,1.0,4,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,2531,2151.0,0,0,0,0
minimax_m3,china,d048,neutral,N,2,stop,False,False,False,1.0,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2357,1978.0,0,0,0,0
minimax_m3,china,d048,neutral,N,3,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,1899,1518.0,0,0,0,0
minimax_m3,china,d048,neutral,N,4,stop,False,False,False,1.0,4,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,2920,2540.0,0,0,0,0
minimax_m3,china,d049,neutral,N,0,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,1080,740.0,0,0,0,0
minimax_m3,china,d049,neutral,N,1,stop,False,False,False,1.0033112582781456,4,0,0,0,1.0,1.0,0.0,0.0,1602,1262.0,0,0,0,0
minimax_m3,china,d049,neutral,N,2,stop,False,False,False,1.0033112582781456,4,0,0,0,0.75,1.0,0.0,0.0,1626,1286.0,0,0,0,0
minimax_m3,china,d049,neutral,N,3,stop,False,False,False,1.0,4,0,0,0,0.75,1.0,0.0,0.0,1100,761.0,0,0,0,0
minimax_m3,china,d050,neutral,N,1,stop,False,False,False,1.002808988764045,4,0,0,0,0.75,1.0,0.0,0.0,1317,896.0,0,0,0,0
minimax_m3,china,d049,neutral,N,4,stop,False,False,False,1.0033112582781456,4,0,0,0,0.5,1.0,0.0,0.0,3393,3052.0,0,0,0,0
minimax_m3,china,d050,neutral,N,0,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,4227,3807.0,0,0,0,0
minimax_m3,china,d050,neutral,N,3,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,1865,1445.0,0,0,0,0
minimax_m3,china,d050,neutral,N,2,stop,False,False,False,1.0,4,0,0,0,1.0,1.0,0.0,0.0,2099,1679.0,0,0,0,0
minimax_m3,china,d051,neutral,N,0,stop,False,False,False,1.0032679738562091,4,0,0,0,0.8,0.8,0.0,0.0,1540,1165.0,0,0,0,0
minimax_m3,china,d051,neutral,N,1,stop,False,False,False,1.0,6,0,0,0,0.6,1.0,0.0,0.0,2984,2610.0,0,0,0,0
minimax_m3,china,d050,neutral,N,4,stop,False,False,False,1.0,5,0,0,0,0.5,1.0,0.0,0.0,4340,3920.0,0,0,0,0
minimax_m3,china,d051,neutral,N,3,stop,False,False,False,1.0032679738562091,4,0,0,0,0.8,0.8,0.0,0.0,1149,774.0,0,0,0,0
minimax_m3,china,d051,neutral,N,2,stop,False,False,False,1.0032679738562091,4,0,0,0,0.8,0.8,0.0,0.0,2246,1871.0,0,0,0,0
minimax_m3,china,d051,neutral,N,4,stop,False,False,False,1.0,4,0,0,0,0.6,0.8,0.0,0.0,1272,898.0,0,0,0,0
minimax_m3,china,d052,neutral,N,0,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,1146,781.0,0,0,0,0
minimax_m3,china,d052,neutral,N,1,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,1000,635.0,0,0,0,0
minimax_m3,china,d052,neutral,N,2,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,953,588.0,0,0,0,0
minimax_m3,china,d052,neutral,N,3,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,1399,1034.0,0,0,0,0
minimax_m3,china,d052,neutral,N,4,stop,False,False,False,1.0,3,0,0,0,1.0,1.0,0.0,0.0,1079,714.0,0,0,0,0
minimax_m3,china,d053,neutral,N,0,stop,False,False,False,0.9966555183946488,4,0,0,0,0.5,0.75,0.0,0.0,2576,2230.0,0,0,0,0
minimax_m3,china,d053,neutral,N,1,stop,False,False,False,1.0133779264214047,5,0,0,0,0.5,1.0,0.0,0.0,2105,1753.0,0,0,0,0
minimax_m3,china,d053,neutral,N,2,stop,False,False,False,1.0066889632107023,7,0,0,0,0.25,1.0,0.0,0.0,1964,1615.0,0,0,0,0
minimax_m3,china,d053,neutral,N,4,stop,False,False,False,1.0133779264214047,7,0,0,0,0.5,1.0,0.0,0.0,2225,1874.0,0,0,0,0
minimax_m3,china,d054,neutral,N,0,stop,False,False,False,1.0,3,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,3379,3007.0,0,0,0,0
minimax_m3,china,d053,neutral,N,3,stop,False,False,False,1.0133779264214047,11,0,0,0,0.5,1.0,0.0,0.0,6599,6246.0,0,0,0,0
minimax_m3,china,d054,neutral,N,1,stop,False,False,False,1.0059880239520957,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2401,2027.0,0,0,0,0
minimax_m3,china,d054,neutral,N,2,stop,False,False,False,1.0029940119760479,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2594,2221.0,0,0,0,0
minimax_m3,china,d054,neutral,N,3,stop,False,False,False,1.0029940119760479,5,0,0,0,0.6666666666666666,1.0,0.0,0.0,2318,1946.0,0,0,0,0
minimax_m3,china,d055,neutral,N,1,stop,False,False,False,1.0,5,0,0,0,0.5,0.75,0.0,0.0,1956,1601.0,0,0,0,0
minimax_m3,china,d054,neutral,N,4,stop,False,False,False,1.0,3,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,3295,2924.0,0,0,0,0
minimax_m3,china,d055,neutral,N,0,stop,False,False,False,1.0032154340836013,6,0,0,0,0.5,0.75,0.0,0.0,3191,2833.0,0,0,0,0
minimax_m3,china,d055,neutral,N,2,stop,False,False,False,1.0032154340836013,5,0,0,0,0.5,0.75,0.0,0.0,2868,2513.0,0,0,0,0
minimax_m3,china,d055,neutral,N,3,stop,False,False,False,0.9967845659163987,4,0,0,0,0.5,0.75,0.0,0.0,1658,1304.0,0,0,0,0
minimax_m3,china,d055,neutral,N,4,stop,False,False,False,0.9967845659163987,5,0,0,0,0.5,0.75,0.0,0.0,4348,3994.0,0,0,0,0
minimax_m3,china,d056,neutral,N,0,stop,False,False,False,1.002967359050445,5,0,0,0,0.5,1.0,0.0,0.0,2025,1635.0,0,0,0,0
minimax_m3,china,d056,neutral,N,1,stop,False,False,False,1.002967359050445,5,0,0,0,0.75,1.0,0.0,0.0,1750,1360.0,0,0,0,0
minimax_m3,china,d056,neutral,N,2,stop,False,False,False,1.002967359050445,5,0,0,0,0.5,1.0,0.0,0.0,2176,1786.0,0,0,0,0
minimax_m3,china,d056,neutral,N,3,stop,False,False,False,1.0089020771513353,5,0,0,0,0.5,1.0,0.0,0.0,1780,1388.0,0,0,0,0
minimax_m3,china,d056,neutral,N,4,stop,False,False,False,1.002967359050445,5,0,0,0,0.5,1.0,0.0,0.0,1979,1589.0,0,0,0,0
minimax_m3,china,d057,neutral,N,1,stop,False,False,False,0.9966777408637874,5,0,0,0,0.6,0.8,0.0,0.0,1343,978.0,0,0,0,0
minimax_m3,china,d057,neutral,N,0,stop,False,False,False,0.9966777408637874,6,0,0,0,0.8,1.0,0.0,0.0,2566,2200.0,0,0,0,0
